reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
b7833e96-05ad-443d-b6a4-1a0b246a9bbb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ga bs di download, pdhl memo masih penuh",1,0,,2024-07-01 11:27:57,,,
42baa4e7-4193-41b2-8322-ab18dc142b7a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bgu,5,0,12.1.1,2024-07-01 11:27:24,,,12.1.1
ac642d6a-c886-4f41-a68d-4acd3c758279,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,B aja,1,0,,2024-07-01 11:26:47,,,
e7720d0f-b11b-468e-bae4-76f1cd391f7c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cc ini syangt bgus,5,0,,2024-07-01 11:26:12,,,
9fcb287a-c7a7-44ef-800e-b7e84603f45f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"makin kesini makin gila bjirrr,masa nge eksp nya hruss nonton iklann,ahhhh ngeselinnn",1,0,,2024-07-01 11:24:37,,,
3ca25216-0899-4283-aaa2-0f6675fa0c81,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kok capcut sekarang harus bayar ngotak dikit lah play store kecewa saya sama capcut harus bayar gitu,5,0,,2024-07-01 11:24:26,,,
a28ea290-9414-46dc-8714-56d6cff567fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,buat jj bagus bngt kualitas ny 🥰,5,0,12.1.1,2024-07-01 11:21:14,,,12.1.1
0589ba7d-913d-4695-8b9a-31d364958e7a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi kebanyakan iklan ,,,, tiap save video ada iklan ,,,,",1,0,12.0.0,2024-07-01 11:20:39,,,12.0.0
c3efc537-29cd-4502-9b16-3c920eb3d412,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget buat bikin konten editan @Pejuang(LDR) itu bagus banget,5,0,12.1.0,2024-07-01 11:18:04,,,12.1.0
e4d76ba7-a74a-4d4c-8c81-cfc9f61befb8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi nya bagus bgt,5,0,,2024-07-01 11:17:43,,,
a65441c5-0bcc-478f-bde6-b2251693df75,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya suka,5,0,,2024-07-01 11:09:39,,,
ab9fa20b-3191-45c5-a75c-d82d59c31312,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,alhamdulilah membantu penghasilan,5,0,,2024-07-01 11:04:38,,,
e4b77dab-9445-4caf-a8e9-3e932a964932,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus euyy,5,0,,2024-07-01 11:03:24,,,
01dcb363-8546-4fe7-a027-5041878540f5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muantap puolll maseeee,5,0,,2024-07-01 11:02:02,,,
9c4ea21f-a357-4d9a-81ec-f640be10175a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini sangat membantu banget , tapi sayang nya setiap saya buka aplikasi Capcut Harus melewati iklan !! tolong perbaiki lgi !",5,0,,2024-07-01 11:01:43,,,
ef11290b-f443-4dc7-a088-8b335707a60f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apkls sangat bagus,5,0,,2024-07-01 11:01:42,,,
10f2221d-9160-485e-a4d8-eec2a6224de0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kok ak gbis kedonglot ya,4,0,,2024-07-01 11:01:41,,,
0d4fad60-7fb0-4998-b13b-b04004f36655,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Membantu banget sukses selalu,5,0,12.1.1,2024-07-01 11:00:53,,,12.1.1
8feabb51-54f9-402f-8c56-932e96d95199,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak bisa du edit vidionya,1,0,8.6.0,2024-07-01 11:00:06,,,8.6.0
a9bc0ef1-e2e5-4e19-aa94-f4cb98e2cc16,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus,5,0,,2024-07-01 11:00:03,,,
4039ccfc-8e0a-41ad-ac83-4f6e3b7e70c0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat bermanfaat buat bikin tugas video,buat belajar bikin vidio bagi pelajar dan lain sebagainya",5,0,,2024-07-01 10:59:56,,,
c213c49b-f061-4998-bf6c-a0a341a1e040,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Iklan DLL,1,0,2.4.0,2024-07-01 10:59:34,,,2.4.0
399c47af-0083-4b85-ad79-6e673ac48351,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak iklan nyaa hadeuh,1,0,,2024-07-01 10:58:49,,,
6439c546-f0e6-41ac-bceb-c2b840dbaf40,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasinya recommended banget buat yang gapandai ngedit, bagus juga. tapi sayang, harus liat iklan dulu baru bisa ekspor padahal sebelumnya ga gitu 🤷🏻‍♀️",2,2,12.1.1,2024-07-01 10:58:38,,,12.1.1
bcbb0df1-d988-40bd-ac3c-27b3f4f28962,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini kok aneh dowload di ps katanya gx aman di suruh donlot ulang dri xiomi.. Makin gaje aja,1,0,12.1.1,2024-07-01 10:56:57,,,12.1.1
ecf358a2-b2b6-43d9-b6ff-0eaeb0dcbbf4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat bagus apk, cuman banyak iklan nya mohon di perbagus min🫡🙏😄",5,0,,2024-07-01 10:56:55,,,
68b817e7-f3ea-42ff-a107-bea61a25d488,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aku suka tapi loding kalau di pencet aplikasi capcut ini🤔,3,0,12.1.1,2024-07-01 10:55:03,,,12.1.1
91b1eb5c-0689-4764-8e6d-428e7b248903,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sippp sippp,5,0,,2024-07-01 10:54:42,,,
3ca15655-6da8-45a5-9057-486d9115d2bb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,12.0.0,2024-07-01 10:52:56,,,12.0.0
3aa9187c-a06f-4218-acbc-7b82c6509baf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak memuaskan aplikasinya masa iya disuruh bayar baru bisa edit vidio perbaiki kalau bisa,2,0,12.1.1,2024-07-01 10:52:41,,,12.1.1
d25cc2ab-7308-4b80-bd37-1c9f84a90657,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kok punya ku gak bisa untuk memuat efek sih mohon bantuannya cokkkkk gatel i,1,0,12.1.1,2024-07-01 10:52:28,,,12.1.1
58b88076-89f5-4dbd-8d6b-fbfde44d364a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya kreator capcut setiap hari upload template satu bulan lebih tidak ada yang fyp pliss laaa cap cutt kasiannn gituuu kekk di kasiii kesenengannn gituu satuu kalii fyp gituuu udahh senenggg, mengerti lah keluargaku juga petani aku juga butuh buat biaya sekolah cap cut plisss🙏🏻🙏🏻",2,0,12.1.1,2024-07-01 10:52:20,,,12.1.1
f1cbace2-9d06-4522-b579-62ace63d4d0e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa harus ekspor nya ada iklan. Biasanya gak ada pliss hilangin aku gak ada kuota plisssssssss,5,0,12.1.1,2024-07-01 10:52:12,,,12.1.1
75072cb2-91f5-46ca-8989-e0369c936e24,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus👍,5,0,,2024-07-01 10:51:34,,,
31ff5dd6-4e02-403c-adf3-7d7fcef84917,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya mau donglot capcut,5,0,,2024-07-01 10:51:27,,,
0df805bf-f314-4002-8b1f-902ca5dd3b3f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kebanyakan iklan,mau exprot vidio iklan Mending 5detikan 60detik pea",1,0,11.9.0,2024-07-01 10:48:02,,,11.9.0
9e2bdf72-433e-4fbb-aea3-e1329ae9f1e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gogle yeees...,5,0,,2024-07-01 10:44:26,,,
51e666b4-91d4-4768-b77b-68416ba22781,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aku mau ngedit foto,5,0,,2024-07-01 10:42:42,,,
c2f74a4f-41d2-4046-b3ce-879eb518c4aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good job,5,0,12.0.0,2024-07-01 10:41:49,,,12.0.0
a9b7ea5b-5fc6-4112-b91d-af0ae01f895c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,,2024-07-01 10:39:08,,,
e36fd092-b691-49af-aafa-6fd34fa6fb51,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Godd,5,0,12.1.0,2024-07-01 10:38:02,,,12.1.0
641ea95d-c155-475d-b285-ed1f51b62a8a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat cocok untuk video Tik tok,5,0,,2024-07-01 10:37:58,,,
51c06fb2-cfde-4cf2-bc98-1524f97fc8bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Suka bgtt,5,0,,2024-07-01 10:35:39,,,
7cb691bc-d8b5-4450-96d4-fe2a21f23f93,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini sangat 🅑🅐🅖🅤🅢 dan gratis,5,0,,2024-07-01 10:35:09,,,
ed5e19ce-88f8-49fd-9699-a6b37de7b922,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,BAGUS,5,0,,2024-07-01 10:33:46,,,
19344eca-c83a-4cfe-b371-99c5f962892a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk nya bagus buat edit foto kita tapi yolong iklannya dikurangin hanya itu saja ya tolong dikurangi iklannya,5,0,,2024-07-01 10:32:03,,,
253995d4-cf67-4760-897f-39f0d3738498,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pilihan tepat edit2,5,0,12.1.1,2024-07-01 10:31:57,,,12.1.1
0cf3a7d1-8991-446a-b95d-2f61e29120f6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Capcut memberikan kemudahan untuk membuat video jadi lebih keren 🫰,5,0,12.1.1,2024-07-01 10:29:52,,,12.1.1
0decbac6-12f3-4655-9fc0-6a36b5f7d3ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gaji dah sulit sudah dapat gaji makin dipersulit🙉dasar pengecut,1,0,12.0.0,2024-07-01 10:29:51,,,12.0.0
6f3960a1-3204-4d3c-b1db-fc925435502e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,iklannya tolong,1,0,,2024-07-01 10:29:09,,,
c9b353f2-8b09-439e-ae51-1c682b5d0e9a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Diupdate malah makin gajelas,1,0,12.0.0,2024-07-01 10:27:44,,,12.0.0
df5d4260-3739-44d1-a4f4-fd2da373927a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aku suka sama capcut, krna bisa buat ngedit poto",5,0,,2024-07-01 10:24:42,,,
60cedfee-aa69-40d5-b407-0dc83c214ac5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App sangat dn bagus,5,0,8.6.0,2024-07-01 10:23:45,,,8.6.0
cbfc4323-f6a7-4d97-8da9-799ccb92d322,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,11.7.0,2024-07-01 10:23:16,,,11.7.0
fa8022ac-d277-49f1-9875-e26842fd6ed1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren,5,0,12.1.1,2024-07-01 10:22:51,,,12.1.1
ca656b2c-9ab8-4d42-a39a-42b81f7ef4a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,12.1.1,2024-07-01 10:22:16,,,12.1.1
9f1905da-6a30-43d9-a2e4-317d4f8cbe31,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hur=jtr🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩shushhehhehejorrjhrtty,5,0,12.1.0,2024-07-01 10:19:42,,,12.1.0
d0c2fa2a-1c43-4156-b9be-51efe4643bc5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ny nggak bgs,, kebanyakan iklan Mulu,,tolng aplikasi ny d perbaikan",1,0,12.0.0,2024-07-01 10:17:28,,,12.0.0
db6fbe1c-38f2-410b-9cea-039597226d79,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi nya sangat bagus dan musik nya juga bagus,5,0,7.3.0,2024-07-01 10:13:28,,,7.3.0
5d8828b3-e9a7-422a-b664-fe6ef0466438,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ᑲᥲgᥙs😘👍100%,5,0,12.0.0,2024-07-01 10:10:37,,,12.0.0
302a005a-0cac-4055-9a1a-6eace75f3151,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,capcut ini sangat bagus,5,0,,2024-07-01 10:09:25,,,
622411d8-777d-4a88-9841-a6fb4b8db41c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa gak ada subtitle yg teks Arab???????,5,0,11.1.0,2024-07-01 10:07:58,,,11.1.0
62b5dadd-5b68-4d56-8c97-eb116e9759e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Makin bnyk iklan nya😠😠💢,1,0,,2024-07-01 10:06:42,,,
c737b48a-3d76-4020-adef-1914ea5ee6f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aku mau download aja gk bisa tiap mau download menginstal nya gk bisa,2,0,,2024-07-01 10:06:22,,,
bb266243-55fd-487b-8003-b4d7c4d1ea0f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus bet †★†,4,0,,2024-07-01 10:05:13,,,
19b38470-9965-4fe9-9353-cee282cd3bfa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak heng nya ini aplikasi. Ampun,1,0,12.1.1,2024-07-01 10:02:13,,,12.1.1
4679354a-516d-4101-b36d-83175f00d082,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,❤️👍,5,0,,2024-07-01 09:57:34,,,
8af04c30-92f1-4ad1-a1f9-b7ecf6e4c1ff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terlalu banyak iklan nya,1,0,,2024-07-01 09:49:37,,,
cb7a1002-8b7c-4307-adbb-4b2009dcd993,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus tapi mohon bisa didonlat ya,4,0,,2024-07-01 09:48:59,,,
6d5ae72a-332f-4909-9565-1452f6ff6d50,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aku sangat suka dengan capcut ini karena kita bisa bikin vidio menarik tapi saya tidak pernah sering kali melihat iklan,5,0,,2024-07-01 09:45:03,,,
58d6a1bb-603c-4437-8652-3f331e549fae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya sudah bagus,4,0,,2024-07-01 09:41:32,,,
b812af91-a1ba-4697-8128-70938024e241,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ya gratipnya bagus saya kasih nilai 1000,5,0,,2024-07-01 09:40:10,,,
815d9dc4-acf7-4b7d-a2af-9ac3fa274a46,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya bagus tapi sering lag pas mau ngekspor nya,4,0,12.1.1,2024-07-01 09:40:03,,,12.1.1
98651151-7a49-4809-8d78-6adf71246546,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mangkin lama banya iklan udh itu pakai bayar lagiii dulu juga ndk,1,0,12.1.1,2024-07-01 09:39:27,,,12.1.1
c50c3f50-07db-4191-91fd-355605f1a2ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gk tau,1,0,,2024-07-01 09:34:08,,,
7ef092b9-4b00-4f9b-b97c-5a91073f1ec3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Knp harus di bayar aplikasi gak bagus,1,0,12.1.1,2024-07-01 09:30:03,,,12.1.1
d146ae28-c1a9-4b87-a7b4-acc3e8050f05,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gamenya lumayan lah yaa bagus juga tapi banyak bag dan tim lawan terlalu jago dari pada tim kita sendiri,3,0,,2024-07-01 09:28:47,,,
d22923b6-8510-4e08-ba98-b97dc762d60f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,,2024-07-01 09:28:09,,,
057c2da1-6c65-4e6f-98b7-791d09380986,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cocot te apik rek,4,0,,2024-07-01 09:26:55,,,
